SalePrice,Overall_Qual,Overall_Cond,Gr_Liv_Area,Lot_Area,Year_Built,Total_Bsmt_SF,Garage_Cars,Garage_Yr_Blt,Full_Bath,Bedroom_AbvGr,Neighborhood,House_Style,Kitchen_Qual,Exter_Qual
140000,6,5,1072,3675,2005,547.0,2.0,2005.0,1,2,Edwards,SFoyer,Gd,TA
131750,5,7,960,6400,1959,960.0,1.0,1959.0,1,2,Edwards,1Story,Fa,TA
61500,4,3,1152,6882,1955,0.0,0.0,,2,2,Edwards,1Story,Fa,TA
111000,4,5,948,10215,1954,864.0,1.0,1954.0,1,3,Edwards,1Story,TA,TA
98500,5,6,1195,8741,1946,1195.0,0.0,,2,4,Edwards,1Story,TA,TA
79000,3,6,774,4270,1931,544.0,0.0,,1,3,Edwards,1Story,Gd,TA
108500,6,8,865,10042,1920,660.0,1.0,1920.0,1,2,Edwards,1.5Fin,TA,TA
110000,4,5,894,9450,1954,894.0,2.0,1999.0,1,3,Edwards,1Story,TA,TA
112000,4,7,1346,11767,1910,560.0,1.0,1950.0,1,2,Edwards,2Story,TA,TA
125000,4,5,768,8172,1955,768.0,1.0,1959.0,1,2,Edwards,1Story,TA,TA
79275,4,5,864,8172,1955,864.0,2.0,1996.0,1,3,Edwards,1Story,TA,TA
119000,4,6,948,8190,1954,948.0,1.0,1956.0,1,3,Edwards,1Story,TA,TA
200000,6,7,3395,10896,1914,1440.0,0.0,,2,8,SWISU,2.5Fin,Fa,Fa
150000,5,6,2592,10890,1923,1296.0,0.0,,2,6,SWISU,2Story,TA,TA
165000,6,7,1502,10592,1923,602.0,1.0,1923.0,1,3,Crawfor,2Story,Gd,TA
96500,5,5,789,10594,1926,768.0,1.0,1926.0,1,2,Crawfor,1.5Unf,TA,TA
136500,5,5,1422,7223,1926,1290.0,1.0,1973.0,1,3,Crawfor,1Story,TA,TA
146500,6,7,1298,6821,1921,651.0,1.0,1994.0,2,2,Crawfor,1.5Fin,TA,TA
175000,5,7,1768,7200,1937,731.0,1.0,1939.0,1,3,SWISU,1.5Fin,Gd,TA
148500,7,8,1098,4000,1930,531.0,1.0,1930.0,1,2,Crawfor,2Story,TA,TA
141500,6,7,1436,6720,1921,585.0,1.0,1992.0,1,3,Crawfor,2Story,TA,TA
189950,7,8,1426,7642,1918,912.0,1.0,1925.0,1,3,Crawfor,1.5Fin,Gd,Gd
135000,6,8,1461,7155,1926,686.0,1.0,1926.0,1,3,Crawfor,2Story,TA,TA
164000,7,5,1646,7128,1941,918.0,1.0,1941.0,2,4,Crawfor,2.5Unf,TA,TA
90350,5,6,694,4280,1913,440.0,1.0,1990.0,1,2,Crawfor,1Story,Gd,TA
139000,5,6,1250,5362,1910,661.0,2.0,1985.0,2,3,Crawfor,1.5Fin,TA,TA
119750,5,7,954,6305,1938,920.0,1.0,1938.0,1,2,Crawfor,1Story,Fa,TA
145000,6,6,1958,7136,1946,979.0,2.0,1946.0,2,4,Crawfor,2Story,TA,TA
145000,5,6,2002,6270,1949,1001.0,3.0,1949.0,2,4,Crawfor,2Story,TA,TA
238000,7,7,1718,7230,1927,851.0,2.0,1927.0,2,4,Crawfor,2.5Unf,Gd,TA
153500,5,5,1226,13108,1951,0.0,2.0,1951.0,1,2,Crawfor,1Story,TA,TA
239000,6,6,2624,22420,1918,1370.0,3.0,1918.0,2,4,Crawfor,2Story,TA,TA
359100,8,6,3194,12168,1934,965.0,2.0,1934.0,2,4,Crawfor,2Story,TA,TA
188000,4,6,1755,7810,1930,930.0,1.0,1930.0,2,4,Crawfor,1.5Fin,Gd,TA
220000,6,7,1991,11275,1932,854.0,2.0,1977.0,1,3,Crawfor,1.5Fin,TA,TA
140000,5,5,1355,6221,1941,728.0,2.0,1966.0,2,3,Crawfor,1.5Fin,TA,TA
315000,8,8,2727,10570,1932,853.0,2.0,1932.0,2,3,Crawfor,2Story,Gd,Gd
259500,6,8,2320,7259,1945,1028.0,1.0,1945.0,2,3,Crawfor,2Story,Gd,TA
257500,6,7,1839,14442,1957,1477.0,2.0,1957.0,2,3,Crawfor,1Story,Gd,TA
219500,7,6,1740,13125,1940,800.0,1.0,1940.0,1,3,Crawfor,2Story,TA,TA
217000,6,5,2259,21000,1953,1809.0,2.0,1953.0,2,3,Crawfor,1Story,Gd,TA
201000,6,4,1560,25485,1960,1560.0,2.0,1960.0,1,3,Crawfor,1Story,TA,TA
215000,6,6,1488,21579,1968,1488.0,2.0,1968.0,2,3,Crawfor,1Story,TA,TA
123900,6,6,1045,1782,1980,516.0,2.0,1980.0,1,2,Blueste,2Story,TA,TA
170000,4,5,1680,17871,1995,1680.0,2.0,1996.0,2,4,Crawfor,1Story,Gd,TA
200000,8,5,1020,3907,1988,1004.0,2.0,1988.0,1,1,Blueste,1Story,TA,TA
198000,7,5,1696,20693,1971,1696.0,2.0,1971.0,2,3,Crawfor,1Story,TA,TA
200624,6,3,2515,32668,1957,2035.0,2.0,1975.0,3,4,Crawfor,1Story,TA,Gd
315000,8,5,2726,18044,1986,279.0,2.0,1986.0,2,2,Crawfor,1Story,Gd,Gd
115000,5,7,1517,8500,1919,793.0,0.0,,2,3,IDOTRR,1.5Fin,Fa,TA
141000,6,7,1215,7000,1940,720.0,2.0,1965.0,1,3,IDOTRR,1.5Fin,Gd,TA
87000,5,6,803,5000,1941,720.0,2.0,1941.0,1,2,IDOTRR,1.5Unf,TA,TA
129850,5,7,1601,7288,1925,936.0,0.0,,2,3,IDOTRR,1.5Fin,TA,Gd
100000,4,5,1123,6060,1939,732.0,1.0,1979.0,1,3,IDOTRR,1.5Fin,TA,TA
150909,5,6,1828,9060,1923,859.0,,,2,3,IDOTRR,2Story,Gd,TA
75200,5,7,816,3672,1922,816.0,1.0,1922.0,1,2,IDOTRR,1Story,TA,TA
118400,6,5,1012,8263,1920,1012.0,1.0,1920.0,1,2,IDOTRR,1Story,TA,TA
67000,5,2,1077,8967,1920,961.0,1.0,1920.0,1,2,IDOTRR,1Story,TA,TA
152000,5,5,1558,13710,1950,910.0,1.0,1950.0,1,4,IDOTRR,1.5Fin,TA,TA
68104,2,4,845,11067,1939,0.0,1.0,1950.0,1,1,IDOTRR,1.5Fin,TA,TA
119600,5,6,1991,8250,1895,957.0,0.0,,2,4,IDOTRR,2Story,TA,TA
140000,4,6,1073,6565,1957,1073.0,2.0,1985.0,1,3,IDOTRR,1Story,TA,TA
124900,5,9,1001,6060,1930,837.0,1.0,1930.0,1,2,IDOTRR,1Story,Gd,Gd
375000,8,5,1625,5568,2006,1573.0,2.0,2006.0,2,2,Crawfor,1Story,Gd,Gd
235000,8,5,1625,4750,2006,1573.0,2.0,2006.0,2,2,Crawfor,1Story,Gd,Gd
183500,6,6,1299,12150,1979,1001.0,2.0,1979.0,2,2,Mitchel,SFoyer,Gd,TA
156000,6,6,912,7540,1978,888.0,2.0,1978.0,1,2,Mitchel,SFoyer,TA,TA
134000,6,5,1080,9187,1983,1084.0,2.0,1983.0,1,3,Mitchel,1Story,TA,TA
215000,5,5,1392,10000,2002,1441.0,3.0,2002.0,2,3,Mitchel,1Story,Gd,Gd
245000,7,5,1409,12864,2002,1409.0,2.0,2002.0,1,1,Mitchel,1Story,Gd,Gd
210000,7,5,1478,9928,1991,1454.0,2.0,1991.0,2,3,Mitchel,1Story,TA,TA
148000,7,6,918,8750,1975,852.0,1.0,1975.0,1,3,Mitchel,SLvl,TA,TA
143000,6,6,1026,8410,1974,970.0,2.0,1974.0,1,2,Mitchel,SFoyer,TA,TA
244000,7,6,1501,4054,1987,1501.0,2.0,1987.0,2,2,Timber,1Story,Gd,Gd
330000,7,5,1502,9763,1998,1502.0,1.0,1998.0,1,1,GrnHill,1Story,Gd,Gd
170000,5,6,1328,16905,1959,1350.0,1.0,1959.0,1,2,Timber,1Story,TA,TA
257000,6,8,2279,19958,1958,585.0,2.0,1958.0,2,4,Timber,1Story,Gd,TA
231713,7,5,1689,8368,2006,1689.0,2.0,2007.0,2,3,Timber,1Story,Gd,Gd
267300,8,5,1564,8298,2006,1546.0,2.0,2207.0,2,2,Timber,1Story,Ex,Gd
265900,8,5,1484,9037,2006,1476.0,2.0,2006.0,2,2,Timber,1Story,Ex,Gd
239000,8,5,1571,10991,2007,1571.0,3.0,2007.0,2,3,Timber,1Story,Gd,Gd
248900,8,5,1646,10656,2006,1638.0,3.0,2007.0,2,3,Timber,1Story,Gd,Gd
174000,7,7,1240,10331,1985,1265.0,2.0,1985.0,2,3,Timber,1Story,Gd,TA
187500,7,5,1717,13758,1990,1156.0,2.0,1990.0,2,3,Timber,1.5Fin,Gd,Gd
204000,6,5,1756,9303,1996,872.0,2.0,1996.0,2,3,Timber,2Story,TA,Gd
180500,8,5,1312,6718,2001,1267.0,2.0,2001.0,2,2,Timber,1Story,Gd,Gd
187500,7,5,1146,9590,2003,868.0,2.0,2003.0,2,3,Timber,SLvl,Gd,Gd
282000,8,5,1922,11305,2002,1922.0,3.0,2002.0,2,2,Timber,1Story,Gd,Gd
178000,6,5,1491,7777,1996,1491.0,2.0,1996.0,2,3,Timber,1Story,TA,Gd
270000,8,5,1629,14536,2002,1616.0,3.0,2002.0,2,3,Timber,1Story,Gd,Gd
279900,7,5,2486,11800,2003,1122.0,2.0,2003.0,3,5,Timber,2Story,Gd,Gd
186700,5,4,1572,35133,1963,1572.0,3.0,1963.0,1,3,Timber,1Story,TA,TA
283463,8,5,1776,15306,2006,1732.0,3.0,2006.0,2,3,Timber,1Story,Gd,Gd
392000,10,5,1824,12633,2006,1824.0,3.0,2006.0,2,3,Timber,1Story,Ex,Ex
281213,8,5,2482,12665,2005,1094.0,3.0,2005.0,2,4,Timber,2Story,Gd,Gd
147000,5,5,1120,8402,2007,1120.0,0.0,,1,3,Mitchel,1Story,TA,TA
130000,3,5,2034,43500,1953,0.0,4.0,1953.0,1,2,Mitchel,1Story,TA,TA
140000,6,5,936,6710,1996,920.0,2.0,1996.0,0,0,Mitchel,SFoyer,TA,TA
132250,4,5,1040,25286,1963,1064.0,2.0,1963.0,1,3,Mitchel,1Story,TA,TA
143000,5,4,1632,25000,1967,1632.0,2.0,1967.0,2,4,Mitchel,1Story,TA,TA
168000,4,4,1622,32463,1961,1249.0,4.0,1975.0,1,3,Mitchel,1Story,TA,TA
129900,5,7,1060,4224,1976,1040.0,2.0,1976.0,1,3,MeadowV,1Story,TA,TA
134000,5,5,1142,4224,1976,1142.0,2.0,1976.0,1,3,MeadowV,1Story,TA,TA
85500,4,4,1092,1504,1972,546.0,1.0,1972.0,1,3,MeadowV,2Story,TA,TA
106500,4,5,992,1533,1970,530.0,1.0,1970.0,1,2,MeadowV,SLvl,TA,TA
93900,4,6,1092,1495,1970,546.0,0.0,,1,3,MeadowV,2Story,TA,TA
75000,4,5,1092,2001,1970,546.0,1.0,1970.0,1,3,MeadowV,2Story,TA,TA
84500,4,6,630,1936,1970,630.0,0.0,,1,1,MeadowV,SFoyer,TA,TA
75190,4,3,1092,1890,1976,546.0,1.0,1976.0,1,3,MeadowV,2Story,TA,TA
146800,6,5,1062,11333,1976,1029.0,2.0,1976.0,1,3,Mitchel,SLvl,TA,TA
153500,5,5,1008,9129,1977,923.0,2.0,1977.0,1,1,Mitchel,SFoyer,Gd,TA
188000,6,6,1356,15957,1977,1244.0,2.0,1977.0,2,3,Mitchel,SLvl,TA,TA
196000,5,6,1676,33983,1977,1160.0,2.0,1977.0,1,3,Mitchel,1Story,Gd,TA
157000,5,7,1432,8286,1977,716.0,2.0,1977.0,1,3,Mitchel,2Story,TA,TA
138000,5,7,796,6723,1971,796.0,0.0,,1,2,Mitchel,SFoyer,TA,TA
129500,5,7,768,7244,1970,768.0,2.0,1987.0,1,2,Mitchel,SFoyer,TA,TA
80000,4,3,1608,27697,1961,1396.0,1.0,1961.0,1,3,Mitchel,1Story,TA,TA
129500,4,6,845,7599,1982,845.0,2.0,1987.0,1,2,Mitchel,1Story,TA,TA
135000,5,6,1178,11000,1976,1090.0,2.0,1976.0,1,3,Mitchel,1Story,TA,TA
124500,5,7,816,8314,1982,816.0,1.0,1982.0,1,2,Mitchel,1Story,TA,TA
139000,5,7,816,11625,1983,816.0,1.0,1983.0,1,2,Mitchel,1Story,TA,TA
93500,5,5,974,10712,1991,974.0,0.0,,1,3,Mitchel,1Story,TA,TA
124500,5,6,887,10447,1984,864.0,1.0,1984.0,1,3,Mitchel,1Story,TA,TA
149900,6,5,1293,11027,1954,1178.0,2.0,1954.0,2,2,NAmes,1Story,TA,TA
157500,6,6,1024,10533,1956,1008.0,1.0,1956.0,1,2,NAmes,1Story,Gd,TA
169000,5,5,1797,11765,1957,1617.0,3.0,1957.0,1,3,NAmes,1Story,TA,TA
252000,6,6,1390,39384,1957,1705.0,2.0,1957.0,1,1,NAmes,1Story,Ex,TA
192100,7,6,1851,11727,1969,1851.0,2.0,1969.0,2,3,NAmes,1Story,TA,TA
183500,6,5,1525,8238,1997,813.0,2.0,1997.0,2,3,Gilbert,2Story,TA,TA
222000,7,5,2236,13006,1997,964.0,2.0,1997.0,2,4,Gilbert,2Story,Gd,TA
170000,6,5,1671,13041,1995,781.0,2.0,1995.0,2,3,Gilbert,2Story,TA,TA
187500,6,5,1498,13031,1995,691.0,2.0,1995.0,2,3,Gilbert,2Story,TA,TA
202000,6,5,1776,9783,1996,821.0,2.0,1996.0,2,3,Gilbert,2Story,TA,TA
185000,6,5,1511,11207,1997,802.0,2.0,1997.0,2,3,Gilbert,2Story,TA,TA
320000,7,5,2462,19378,2005,1392.0,2.0,2006.0,2,4,Gilbert,2Story,Gd,Gd
240000,7,5,1670,14859,2006,1670.0,3.0,2006.0,2,3,Gilbert,1Story,Gd,Gd
250000,8,5,2064,13128,2005,1074.0,2.0,2005.0,2,4,Gilbert,2Story,Gd,Gd
239900,8,5,1801,10463,2005,893.0,3.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
309000,7,5,2212,13751,2005,1700.0,3.0,2006.0,2,3,Gilbert,2Story,Gd,Gd
274725,7,5,2021,23257,2006,868.0,2.0,2006.0,2,3,Gilbert,2Story,Gd,Gd
270000,8,5,2687,13108,1994,2062.0,2.0,1994.0,2,4,StoneBr,2Story,Gd,Gd
183500,6,6,1169,8076,1993,1160.0,2.0,1993.0,2,3,Gilbert,1Story,TA,TA
165600,6,5,1501,7685,1993,697.0,2.0,1993.0,2,3,Gilbert,2Story,Gd,TA
176500,7,5,1632,9084,1998,935.0,2.0,1998.0,2,3,Gilbert,2Story,TA,TA
130000,8,5,1204,3701,1987,1191.0,2.0,1987.0,2,2,StoneBr,1Story,TA,TA
239000,7,7,1767,5306,1987,1064.0,2.0,1987.0,2,2,StoneBr,2Story,Gd,Gd
275000,8,5,1742,6563,1985,1742.0,2.0,1985.0,2,2,StoneBr,1Story,Gd,Gd
457347,9,5,2798,16023,2005,1398.0,3.0,2005.0,3,3,StoneBr,2Story,Ex,Gd
545224,10,5,3390,18062,2006,1528.0,3.0,2006.0,3,5,StoneBr,2Story,Ex,Ex
356383,9,5,2473,12292,2006,1094.0,3.0,2006.0,2,4,StoneBr,2Story,Gd,Gd
556581,9,5,2868,16056,2005,1992.0,3.0,2005.0,3,4,StoneBr,2Story,Ex,Gd
361919,8,5,2576,12438,2006,1234.0,3.0,2006.0,2,4,StoneBr,2Story,Ex,Ex
535000,10,5,2698,16052,2006,1850.0,3.0,2006.0,2,4,StoneBr,2Story,Ex,Ex
401179,9,5,2795,15922,2005,1390.0,3.0,2005.0,3,4,StoneBr,2Story,Ex,Gd
438780,10,5,2945,13682,2006,1410.0,3.0,2006.0,3,3,StoneBr,2Story,Gd,Ex
169000,5,6,2320,14762,1948,0.0,2.0,1979.0,2,2,Gilbert,2Story,TA,TA
145000,5,5,1056,34650,1955,1056.0,2.0,1955.0,1,3,Gilbert,1Story,TA,TA
318000,9,5,1714,8147,2005,1714.0,2.0,2005.0,2,2,StoneBr,1Story,Gd,Gd
319000,8,5,1826,11302,2005,1814.0,3.0,2005.0,2,3,StoneBr,1Story,Gd,Gd
470000,9,5,2000,18261,2005,1910.0,3.0,2005.0,2,3,StoneBr,1Story,Ex,Ex
202500,7,7,1621,14145,1984,1208.0,2.0,1984.0,2,3,NWAmes,1Story,Gd,Gd
229000,7,5,2183,13837,1988,1204.0,3.0,1988.0,2,4,NWAmes,1.5Fin,Gd,Gd
235000,7,7,2263,16659,1977,795.0,2.0,1977.0,2,3,NWAmes,2Story,Gd,TA
190000,6,5,1574,18800,1976,796.0,2.0,1976.0,2,3,NWAmes,2Story,TA,TA
169000,6,6,1102,10464,1980,988.0,2.0,1980.0,1,2,NWAmes,SFoyer,TA,TA
241500,7,5,1872,10400,1988,1845.0,2.0,1988.0,2,3,NWAmes,1Story,TA,TA
188900,7,5,1857,10530,1978,945.0,2.0,1978.0,2,4,NWAmes,2Story,TA,TA
207500,6,6,1686,10240,1980,1686.0,2.0,1980.0,2,3,NWAmes,1Story,TA,TA
250000,7,5,2784,16692,1978,1392.0,2.0,1978.0,3,5,NWAmes,2Story,Gd,TA
179900,6,6,1552,11475,1975,713.0,2.0,1975.0,2,3,NWAmes,2Story,TA,TA
172000,7,5,1083,9927,1976,1047.0,2.0,1976.0,1,2,NWAmes,SFoyer,TA,Gd
294323,7,5,2318,9512,2005,960.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
184500,6,6,1875,10530,1975,675.0,2.0,1975.0,3,3,NWAmes,SLvl,Gd,TA
153500,5,6,1074,10140,1975,1056.0,2.0,1975.0,1,3,NWAmes,1Story,TA,TA
162900,7,5,1664,10140,1976,832.0,2.0,1976.0,2,4,NWAmes,2Story,TA,TA
181000,6,6,1309,10140,1974,1040.0,2.0,1974.0,1,3,NWAmes,1Story,Gd,TA
155000,6,6,1103,10000,1974,1103.0,2.0,1974.0,2,3,NWAmes,1Story,TA,TA
138800,5,5,1096,15870,1969,1096.0,1.0,1969.0,1,3,NAmes,1Story,TA,TA
116050,4,5,864,9353,1970,864.0,1.0,1972.0,1,3,NAmes,1Story,TA,TA
88000,4,4,858,8125,1971,858.0,0.0,,1,3,NAmes,1Story,TA,TA
97500,4,4,874,7200,1971,864.0,2.0,1995.0,1,3,NAmes,1Story,TA,TA
190000,6,5,1419,8773,2002,1487.0,2.0,2002.0,2,2,NAmes,1Story,Gd,Gd
105500,6,5,1092,2760,1973,525.0,2.0,1973.0,1,3,BrDale,2Story,TA,TA
125500,5,6,1365,2160,1973,765.0,2.0,1973.0,1,3,BrDale,2Story,Gd,TA
83000,6,5,987,1953,1973,483.0,1.0,1973.0,1,2,BrDale,2Story,TA,TA
116000,6,7,1030,1890,1972,494.0,1.0,1973.0,1,3,BrDale,2Story,TA,TA
91500,6,5,1218,1680,1971,672.0,0.0,,1,3,BrDale,2Story,TA,TA
118000,6,7,1218,1680,1972,672.0,1.0,1972.0,1,3,BrDale,2Story,TA,TA
89000,6,5,948,1680,1972,483.0,1.0,1972.0,1,2,BrDale,2Story,TA,TA
108000,6,5,1092,1680,1972,525.0,1.0,1972.0,1,3,BrDale,2Story,TA,TA
94500,6,5,987,1680,1972,483.0,1.0,1972.0,1,2,BrDale,2Story,TA,TA
146300,6,5,1069,4043,1975,1069.0,2.0,1975.0,2,2,NPkVill,1Story,TA,TA
145000,5,7,1387,7514,1967,943.0,1.0,1974.0,1,3,NAmes,1Story,TA,TA
123000,5,5,900,7838,1967,864.0,1.0,1967.0,1,3,NAmes,SFoyer,TA,TA
137500,7,7,1055,2280,1976,1055.0,1.0,1976.0,2,2,NPkVill,1Story,TA,TA
144000,6,5,1456,2179,1976,855.0,2.0,1976.0,2,3,NPkVill,2Story,TA,TA
315000,9,5,1980,16737,2004,1980.0,3.0,2004.0,2,3,NridgHt,1Story,Ex,Gd
412083,9,5,2589,16387,2006,1738.0,3.0,2006.0,2,4,NridgHt,2Story,Ex,Gd
342643,9,5,2596,16259,2006,1249.0,3.0,2006.0,3,4,NridgHt,2Story,Gd,TA
252000,8,5,1618,16163,2004,1618.0,3.0,2004.0,2,2,NridgHt,1Story,Gd,Gd
465000,10,5,2076,13891,2006,2076.0,3.0,2006.0,2,2,NridgHt,1Story,Ex,Ex
293000,7,5,1740,12228,2006,1721.0,3.0,2006.0,2,4,NridgHt,1Story,Gd,Gd
415000,9,5,1868,14780,2005,1868.0,3.0,2005.0,2,2,NridgHt,1Story,Ex,Ex
326000,9,5,1850,16033,2004,1833.0,3.0,2004.0,2,3,NridgHt,1Story,Gd,Gd
325300,8,5,2376,14215,2005,1158.0,3.0,2005.0,3,4,NridgHt,2Story,Gd,Gd
309000,8,5,2452,13418,2004,1117.0,3.0,2004.0,3,4,NridgHt,2Story,Gd,Gd
300000,9,5,2206,13975,2005,1090.0,3.0,2005.0,2,4,NridgHt,2Story,Ex,Gd
275500,8,5,2098,10240,2005,1030.0,3.0,2005.0,2,3,NridgHt,2Story,Ex,Gd
338500,9,5,2091,9942,2005,1606.0,2.0,2005.0,2,3,NridgHt,2Story,Ex,Ex
345000,9,5,2324,11924,2005,1175.0,3.0,2005.0,3,4,NridgHt,2Story,Ex,Ex
344133,8,5,2253,12867,2005,1209.0,2.0,2005.0,2,3,NridgHt,2Story,Ex,Gd
298236,8,5,2389,10672,2006,1054.0,3.0,2006.0,2,4,NridgHt,2Story,Gd,Gd
329900,8,5,2358,11643,2005,1524.0,3.0,2005.0,2,4,NridgHt,2Story,Ex,Gd
360000,9,5,1944,12378,2003,1896.0,3.0,2003.0,2,3,NridgHt,1Story,Ex,Gd
281000,8,5,1970,11065,2006,1085.0,3.0,2006.0,2,3,NridgHt,2Story,Ex,Gd
372397,9,5,1792,13758,2005,1792.0,3.0,2005.0,2,2,NridgHt,1Story,Gd,Ex
378000,9,5,1780,14828,2004,1780.0,3.0,2004.0,2,2,NridgHt,1Story,Ex,Ex
374000,9,5,1792,11846,2003,1792.0,3.0,2003.0,2,2,NridgHt,1Story,Ex,Gd
437154,9,5,2728,20431,2005,1848.0,3.0,2006.0,2,4,NridgHt,2Story,Ex,Ex
275000,8,5,1904,10927,2005,1058.0,2.0,2003.0,2,3,NridgHt,2Story,Ex,Gd
279000,8,5,1914,13215,2004,1420.0,3.0,2004.0,2,3,NridgHt,2Story,Gd,Gd
185850,7,5,1364,7052,2005,1364.0,2.0,2005.0,2,2,NridgHt,1Story,Gd,Gd
282500,9,5,1565,5911,2005,1560.0,2.0,2005.0,2,2,NridgHt,1Story,Ex,Ex
202500,7,5,1368,6955,2005,1368.0,2.0,2005.0,2,2,NridgHt,1Story,Gd,Gd
202665,7,5,1368,6792,2005,1368.0,2.0,2005.0,2,2,NridgHt,1Story,Gd,Gd
332200,9,5,1686,7740,2006,1686.0,3.0,2006.0,2,1,NridgHt,1Story,Ex,Gd
310090,9,5,1666,6373,2006,1666.0,2.0,2006.0,2,2,NridgHt,1Story,Gd,Ex
171750,7,5,1405,3136,2003,1405.0,2.0,2003.0,2,2,NridgHt,1Story,Gd,Gd
169990,6,5,1316,10237,2005,1316.0,2.0,2005.0,2,3,Gilbert,1Story,Gd,Gd
170440,6,5,1456,10237,2005,728.0,2.0,2005.0,2,3,Gilbert,2Story,Gd,Gd
169985,7,5,1492,10237,2006,738.0,2.0,2006.0,2,3,Gilbert,2Story,Gd,Gd
179665,7,5,1496,17104,2006,654.0,2.0,2006.0,2,3,Gilbert,2Story,Gd,Gd
219210,7,5,1863,14054,2006,879.0,3.0,2006.0,2,4,Gilbert,2Story,Gd,Gd
174190,6,5,1326,11660,2006,1326.0,2.0,2006.0,2,3,Gilbert,1Story,Gd,Gd
172785,6,5,1456,15578,2006,728.0,2.0,2006.0,2,3,Gilbert,2Story,TA,Gd
258000,8,5,2373,11631,2004,1052.0,3.0,2004.0,2,4,Gilbert,2Story,Gd,Gd
185101,7,5,1492,9073,2006,738.0,2.0,2006.0,2,3,Gilbert,2Story,Gd,Gd
210250,7,5,1364,3087,2006,1220.0,2.0,2006.0,2,2,Blmngtn,1Story,Gd,Gd
234000,7,5,1557,3196,2003,1374.0,2.0,2003.0,2,2,Blmngtn,1Story,Gd,Gd
215000,8,5,1456,3196,2003,1273.0,2.0,2003.0,2,2,Blmngtn,1Story,Gd,Gd
246990,7,5,1511,2938,2002,1368.0,2.0,2002.0,2,2,Blmngtn,1Story,Gd,Gd
178740,7,5,1414,3072,2004,1375.0,2.0,2004.0,2,2,Blmngtn,1Story,Gd,Gd
225000,7,5,1548,3072,2004,1365.0,2.0,2004.0,2,2,Blmngtn,1Story,Gd,Gd
167240,7,5,1248,3010,2005,1248.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
156820,7,5,1142,3010,2005,1142.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
213490,7,5,1506,3013,2005,1362.0,2.0,2005.0,2,2,Blmngtn,1Story,Gd,Gd
264561,8,5,1567,3982,2006,1520.0,3.0,2006.0,2,1,Blmngtn,1Story,Ex,Gd
246578,7,5,1500,4045,2006,1356.0,3.0,2006.0,2,2,Blmngtn,1Story,Gd,Gd
192140,5,5,1838,21930,2005,732.0,2.0,2005.0,2,4,Gilbert,2Story,TA,Gd
183200,6,5,1509,7861,2002,783.0,2.0,2002.0,2,3,Gilbert,2Story,Gd,Gd
178000,8,5,1414,9056,2004,707.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
201490,7,5,1598,9171,2004,848.0,2.0,2004.0,2,3,Gilbert,2Story,Gd,Gd
230500,8,5,1936,11194,2000,1406.0,2.0,2000.0,2,3,Gilbert,2Story,Gd,Gd
180000,7,5,1509,7875,2003,783.0,2.0,2003.0,2,3,Gilbert,2Story,Gd,Gd
172400,6,5,1664,8121,2000,953.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
215000,6,5,1889,8658,2000,982.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
199900,7,5,1886,11214,1998,930.0,2.0,1998.0,2,4,Gilbert,2Story,Gd,Gd
173000,6,5,1671,10852,2000,959.0,2.0,2000.0,2,3,Gilbert,2Story,TA,TA
287602,7,5,2322,12104,2006,1035.0,3.0,2006.0,3,4,Gilbert,2Story,Gd,Gd
230000,7,5,2291,8738,1999,975.0,2.0,1999.0,2,4,Gilbert,2Story,Gd,Gd
348000,8,5,2392,9452,1997,1396.0,3.0,1997.0,2,3,NoRidge,2Story,Gd,Gd
286000,8,5,1976,9660,1998,1044.0,3.0,1998.0,2,3,NoRidge,2Story,Gd,Gd
300000,8,5,2234,9545,2000,1160.0,3.0,2000.0,2,3,NoRidge,2Story,Gd,Gd
625000,10,5,3627,35760,1995,1930.0,3.0,1995.0,3,4,NoRidge,2Story,Gd,Gd
405000,9,5,2855,9233,2000,1540.0,3.0,2000.0,2,4,NoRidge,2Story,Ex,Gd
280000,8,5,1924,12011,1998,1086.0,2.0,1998.0,2,3,NoRidge,2Story,Gd,Gd
258000,8,5,2263,12090,1998,1141.0,2.0,1998.0,2,4,NoRidge,2Story,Gd,Gd
350000,8,5,2726,10019,1995,1342.0,3.0,1995.0,2,4,NoRidge,2Story,Gd,Gd
584500,9,5,3500,17242,1993,1733.0,3.0,1993.0,3,4,NoRidge,2Story,Ex,Gd
321000,8,5,2494,10236,1994,1290.0,3.0,1994.0,2,4,NoRidge,2Story,Gd,Gd
290000,8,5,2526,10120,1994,1165.0,3.0,1994.0,2,4,NoRidge,2Story,Gd,Gd
315000,8,5,2799,12585,1993,1286.0,3.0,1993.0,2,3,NoRidge,2Story,Gd,Gd
252000,8,5,1964,12447,2005,1100.0,2.0,2005.0,2,3,Somerst,2Story,Gd,Gd
336820,8,5,1670,15218,2006,1670.0,3.0,2006.0,2,2,Somerst,1Story,Gd,Gd
423000,8,5,2097,20896,2005,2077.0,3.0,2005.0,1,1,Somerst,1Story,Ex,Gd
